,Date,Title,Author,Rank,Publisher,Weeks on List,On a Celebrity Reading List,Rating,Awards Count,Publication Season
756,2020-12-05,SAPIENS,Yuval Noah Harari,7,Harper Perennial,121,False,4.35,2.0,Spring
757,2020-12-05,WHITE FRAGILITY,Robin DiAngelo,8,Beacon,118,False,4.17,0.0,Summer
758,2020-12-05,BORN A CRIME,Trevor Noah,9,One World,95,False,4.49,6.0,Fall
759,2020-12-05,WHAT UNITES US,Dan Rather and Elliot Kirschner,10,Algonquin,8,False,4.31,0.0,Fall
760,2020-12-05,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",255,False,4.18,4.0,Fall
761,2020-12-05,THE SPY AND THE TRAITOR,Ben Macintyre,12,Broadway,7,False,4.51,2.0,Fall
762,2020-12-05,THE COLOR OF LAW,Richard Rothstein,13,Liveright,32,False,4.44,1.0,Summer
763,2020-12-05,EDISON,Edmund Morris,14,Random House,1,False,3.54,0.0,Fall
764,2020-12-05,JUST MERCY,Bryan Stevenson,15,One World,231,False,4.63,8.0,Summer
765,2020-12-12,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,1,Simon & Schuster,21,False,4.03,0.0,Fall
766,2020-12-12,HILLBILLY ELEGY,JD Vance,2,Harper,58,False,3.86,5.0,Summer
767,2020-12-12,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,112,False,4.38,0.0,Fall
768,2020-12-12,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,35,False,4.53,2.0,Fall
769,2020-12-12,SAPIENS,Yuval Noah Harari,5,Harper Perennial,122,False,4.35,2.0,Spring
770,2020-12-12,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,6,Vintage,50,False,4.47,8.0,Fall
771,2020-12-12,THE TRUTHS WE HOLD,Kamala Harris,7,Penguin,12,False,4.03,0.0,Summer
772,2020-12-12,BORN A CRIME,Trevor Noah,8,One World,96,False,4.49,6.0,Fall
773,2020-12-12,JUST MERCY,Bryan Stevenson,9,One World,232,False,4.63,8.0,Summer
774,2020-12-12,A WOMAN OF NO IMPORTANCE,Sonia Purnell,10,Penguin,12,False,4.15,4.0,Spring
775,2020-12-12,WHITE FRAGILITY,Robin DiAngelo,11,Beacon,119,False,4.17,0.0,Summer
776,2020-12-12,WHAT UNITES US,Dan Rather and Elliot Kirschner,12,Algonquin,9,False,4.31,0.0,Fall
777,2020-12-12,THE SPY AND THE TRAITOR,Ben Macintyre,13,Broadway,8,False,4.51,2.0,Fall
778,2020-12-12,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",256,False,4.18,4.0,Fall
779,2020-12-12,THE COLOR OF LAW,Richard Rothstein,15,Liveright,33,False,4.44,1.0,Summer
780,2020-12-19,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,1,Simon & Schuster,22,False,4.03,0.0,Fall
781,2020-12-19,HILLBILLY ELEGY,JD Vance,2,Harper,59,False,3.86,5.0,Summer
782,2020-12-19,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,113,False,4.38,0.0,Fall
783,2020-12-19,SAPIENS,Yuval Noah Harari,4,Harper Perennial,123,False,4.35,2.0,Spring
784,2020-12-19,THE TRUTHS WE HOLD,Kamala Harris,5,Penguin,13,False,4.03,0.0,Summer
785,2020-12-19,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,6,Vintage,51,False,4.47,8.0,Fall
786,2020-12-19,BORN A CRIME,Trevor Noah,7,One World,97,False,4.49,6.0,Fall
787,2020-12-19,BRAIDING SWEETGRASS,Robin Wall Kimmerer,8,Milkweed Editions,36,False,4.53,2.0,Fall
788,2020-12-19,WHAT UNITES US,Dan Rather and Elliot Kirschner,9,Algonquin,10,False,4.31,0.0,Fall
789,2020-12-19,A WOMAN OF NO IMPORTANCE,Sonia Purnell,10,Penguin,13,False,4.15,4.0,Spring
790,2020-12-19,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",257,False,4.18,4.0,Fall
791,2020-12-19,WHITE FRAGILITY,Robin DiAngelo,12,Beacon,120,False,4.17,0.0,Summer
792,2020-12-19,JUST MERCY,Bryan Stevenson,13,One World,233,False,4.63,8.0,Summer
793,2020-12-19,THE COLOR OF LAW,Richard Rothstein,14,Liveright,34,False,4.44,1.0,Summer
794,2020-12-19,EDISON,Edmund Morris,15,Random House,2,False,3.54,0.0,Fall
795,2020-12-26,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,1,Simon & Schuster,23,False,4.03,0.0,Fall
796,2020-12-26,HILLBILLY ELEGY,JD Vance,2,Harper,60,False,3.86,5.0,Summer
797,2020-12-26,THE TRUTHS WE HOLD,Kamala Harris,3,Penguin,14,False,4.03,0.0,Summer
798,2020-12-26,THE BODY KEEPS THE SCORE,Bessel van der Kolk,4,Penguin,114,False,4.38,0.0,Fall
799,2020-12-26,SAPIENS,Yuval Noah Harari,5,Harper Perennial,124,False,4.35,2.0,Spring
800,2020-12-26,BORN A CRIME,Trevor Noah,6,One World,98,False,4.49,6.0,Fall
801,2020-12-26,WHITE FRAGILITY,Robin DiAngelo,7,Beacon,121,False,4.17,0.0,Summer
802,2020-12-26,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,8,Vintage,52,False,4.47,8.0,Fall
803,2020-12-26,JUST MERCY,Bryan Stevenson,9,One World,234,False,4.63,8.0,Summer
804,2020-12-26,WHAT UNITES US,Dan Rather and Elliot Kirschner,10,Algonquin,11,False,4.31,0.0,Fall
805,2020-12-26,A WOMAN OF NO IMPORTANCE,Sonia Purnell,11,Penguin,14,False,4.15,4.0,Spring
806,2020-12-26,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",258,False,4.18,4.0,Fall
807,2020-12-26,EDISON,Edmund Morris,13,Random House,3,False,3.54,0.0,Fall
808,2020-12-26,BRAIDING SWEETGRASS,Robin Wall Kimmerer,14,Milkweed Editions,37,False,4.53,2.0,Fall
809,2020-12-26,THE NEW JIM CROW,Michelle Alexander,15,New Press,214,False,4.52,0.0,Spring
810,2021-01-02,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,115,False,4.38,0.0,Fall
811,2021-01-02,HILLBILLY ELEGY,JD Vance,2,Harper,61,False,3.86,5.0,Summer
812,2021-01-02,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,3,Simon & Schuster,24,False,4.03,0.0,Fall
813,2021-01-02,SAPIENS,Yuval Noah Harari,4,Harper Perennial,125,False,4.35,2.0,Spring
814,2021-01-02,WHITE FRAGILITY,Robin DiAngelo,5,Beacon,122,False,4.17,0.0,Summer
815,2021-01-02,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,6,Vintage,53,False,4.47,8.0,Fall
816,2021-01-02,BRAIDING SWEETGRASS,Robin Wall Kimmerer,7,Milkweed Editions,38,False,4.53,2.0,Fall
817,2021-01-02,THE SPY AND THE TRAITOR,Ben Macintyre,8,Broadway,9,False,4.51,2.0,Fall
818,2021-01-02,BORN A CRIME,Trevor Noah,9,One World,99,False,4.49,6.0,Fall
819,2021-01-02,JUST MERCY,Bryan Stevenson,10,One World,235,False,4.63,8.0,Summer
820,2021-01-02,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",259,False,4.18,4.0,Fall
821,2021-01-02,THE NEW JIM CROW,Michelle Alexander,12,New Press,215,False,4.52,0.0,Spring
822,2021-01-02,HOW TO DO NOTHING,Jenny Odell,13,Melville House,1,False,3.68,0.0,Fall
823,2021-01-02,THE TRUTHS WE HOLD,Kamala Harris,14,Penguin,15,False,4.03,0.0,Summer
824,2021-01-02,THE POWER OF HABIT,Charles Duhigg,15,Random House,129,False,4.13,2.0,Spring
825,2021-01-09,ON TYRANNY,Timothy Snyder,1,Tim Duggan,78,False,4.2,1.0,Spring
826,2021-01-09,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,116,False,4.38,0.0,Fall
827,2021-01-09,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,39,False,4.53,2.0,Fall
828,2021-01-09,WHITE FRAGILITY,Robin DiAngelo,4,Beacon,123,False,4.17,0.0,Summer
829,2021-01-09,HILLBILLY ELEGY,JD Vance,5,Harper,62,False,3.86,5.0,Summer
830,2021-01-09,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,6,Simon & Schuster,25,False,4.03,0.0,Fall
831,2021-01-09,SAPIENS,Yuval Noah Harari,7,Harper Perennial,126,False,4.35,2.0,Spring
832,2021-01-09,JUST MERCY,Bryan Stevenson,8,One World,236,False,4.63,8.0,Summer
833,2021-01-09,BORN A CRIME,Trevor Noah,9,One World,100,False,4.49,6.0,Fall
834,2021-01-09,LEAD FROM THE OUTSIDE,Stacey Abrams,10,Picador,10,False,4.24,0.0,Spring
835,2021-01-09,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,11,Vintage,54,False,4.47,8.0,Fall
836,2021-01-09,THE NEW JIM CROW,Michelle Alexander,12,New Press,216,False,4.52,0.0,Spring
837,2021-01-09,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,13,Seal,27,False,4.49,3.0,Fall
838,2021-01-09,THE COLOR OF LAW,Richard Rothstein,14,Liveright,35,False,4.44,1.0,Summer
839,2021-01-09,"THINKING, FAST AND SLOW",Daniel Kahneman,15,"Farrar, Straus & Giroux",260,False,4.18,4.0,Fall
840,2021-01-16,ON TYRANNY,Timothy Snyder,1,Tim Duggan,79,False,4.2,1.0,Spring
841,2021-01-16,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,117,False,4.38,0.0,Fall
842,2021-01-16,WHITE FRAGILITY,Robin DiAngelo,3,Beacon,124,False,4.17,0.0,Summer
843,2021-01-16,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,40,False,4.53,2.0,Fall
844,2021-01-16,HILLBILLY ELEGY,JD Vance,5,Harper,63,False,3.86,5.0,Summer
845,2021-01-16,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,6,Simon & Schuster,26,False,4.03,0.0,Fall
846,2021-01-16,BORN A CRIME,Trevor Noah,7,One World,101,False,4.49,6.0,Fall
847,2021-01-16,THE NEW JIM CROW,Michelle Alexander,8,New Press,217,False,4.52,0.0,Spring
848,2021-01-16,JUST MERCY,Bryan Stevenson,9,One World,237,False,4.63,8.0,Summer
849,2021-01-16,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,10,Vintage,55,False,4.47,8.0,Fall
850,2021-01-16,SAPIENS,Yuval Noah Harari,11,Harper Perennial,127,False,4.35,2.0,Spring
851,2021-01-16,LEAD FROM THE OUTSIDE,Stacey Abrams,12,Picador,11,False,4.24,0.0,Spring
852,2021-01-16,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,13,Seal,28,False,4.49,3.0,Fall
853,2021-01-16,THE COLOR OF LAW,Richard Rothstein,14,Liveright,36,False,4.44,1.0,Summer
854,2021-01-16,MY GRANDMOTHER'S HANDS,Resmaa Menakem,15,Central Recovery,12,False,4.4,0.0,Summer
855,2021-01-23,ON TYRANNY,Timothy Snyder,1,Tim Duggan,80,False,4.2,1.0,Spring
856,2021-01-23,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,118,False,4.38,0.0,Fall
857,2021-01-23,THE TRUTHS WE HOLD,Kamala Harris,3,Penguin,16,False,4.03,0.0,Summer
858,2021-01-23,WHITE FRAGILITY,Robin DiAngelo,4,Beacon,125,False,4.17,0.0,Summer
859,2021-01-23,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,41,False,4.53,2.0,Fall
860,2021-01-23,HILLBILLY ELEGY,JD Vance,6,Harper,64,False,3.86,5.0,Summer
861,2021-01-23,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,7,Simon & Schuster,27,False,4.03,0.0,Fall
862,2021-01-23,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,8,Vintage,56,False,4.47,8.0,Fall
863,2021-01-23,BORN A CRIME,Trevor Noah,9,One World,102,False,4.49,6.0,Fall
864,2021-01-23,THE NEW JIM CROW,Michelle Alexander,10,New Press,218,False,4.52,0.0,Spring
865,2021-01-23,JUST MERCY,Bryan Stevenson,11,One World,238,False,4.63,8.0,Summer
866,2021-01-23,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,12,Seal,29,False,4.49,3.0,Fall
867,2021-01-23,SAPIENS,Yuval Noah Harari,13,Harper Perennial,128,False,4.35,2.0,Spring
868,2021-01-23,THE COLOR OF LAW,Richard Rothstein,14,Liveright,37,False,4.44,1.0,Summer
869,2021-01-23,LEAD FROM THE OUTSIDE,Stacey Abrams,15,Picador,12,False,4.24,0.0,Spring
870,2021-01-30,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,119,False,4.38,0.0,Fall
871,2021-01-30,WHITE FRAGILITY,Robin DiAngelo,2,Beacon,126,False,4.17,0.0,Summer
872,2021-01-30,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,42,False,4.53,2.0,Fall
873,2021-01-30,ON TYRANNY,Timothy Snyder,4,Tim Duggan,81,False,4.2,1.0,Spring
874,2021-01-30,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,5,Seal,30,False,4.49,3.0,Fall
875,2021-01-30,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,6,Vintage,57,False,4.47,8.0,Fall
876,2021-01-30,THE TRUTHS WE HOLD,Kamala Harris,7,Penguin,17,False,4.03,0.0,Summer
877,2021-01-30,BORN A CRIME,Trevor Noah,8,One World,103,False,4.49,6.0,Fall
878,2021-01-30,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,9,Simon & Schuster,28,False,4.03,0.0,Fall
879,2021-01-30,JUST MERCY,Bryan Stevenson,10,One World,239,False,4.63,8.0,Summer
880,2021-01-30,THE NEW JIM CROW,Michelle Alexander,11,New Press,219,False,4.52,0.0,Spring
881,2021-01-30,SAPIENS,Yuval Noah Harari,12,Harper Perennial,129,False,4.35,2.0,Spring
882,2021-01-30,LEAD FROM THE OUTSIDE,Stacey Abrams,13,Picador,13,False,4.24,0.0,Spring
883,2021-01-30,THE COLOR OF LAW,Richard Rothstein,14,Liveright,38,False,4.44,1.0,Summer
884,2021-01-30,THE BODY,Bill Bryson,15,Anchor,1,False,4.32,3.0,Fall
885,2021-02-06,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,120,False,4.38,0.0,Fall
886,2021-02-06,WHITE FRAGILITY,Robin DiAngelo,2,Beacon,127,False,4.17,0.0,Summer
887,2021-02-06,THE BODY,Bill Bryson,3,Anchor,2,False,4.32,3.0,Fall
888,2021-02-06,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,4,Vintage,58,False,4.47,8.0,Fall
889,2021-02-06,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,5,Simon & Schuster,29,False,4.03,0.0,Fall
890,2021-02-06,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,43,False,4.53,2.0,Fall
891,2021-02-06,BORN A CRIME,Trevor Noah,7,One World,104,False,4.49,6.0,Fall
892,2021-02-06,ON TYRANNY,Timothy Snyder,8,Tim Duggan,82,False,4.2,1.0,Spring
893,2021-02-06,THE COLOR OF LAW,Richard Rothstein,9,Liveright,39,False,4.44,1.0,Summer
894,2021-02-06,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,10,Seal,31,False,4.49,3.0,Fall
895,2021-02-06,THE NEW JIM CROW,Michelle Alexander,11,New Press,220,False,4.52,0.0,Spring
896,2021-02-06,JUST MERCY,Bryan Stevenson,12,One World,240,False,4.63,8.0,Summer
897,2021-02-06,THE TRUTHS WE HOLD,Kamala Harris,13,Penguin,18,False,4.03,0.0,Summer
898,2021-02-06,LEAD FROM THE OUTSIDE,Stacey Abrams,14,Picador,14,False,4.24,0.0,Spring
899,2021-02-06,SAPIENS,Yuval Noah Harari,15,Harper Perennial,130,False,4.35,2.0,Spring
900,2021-02-13,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,121,False,4.38,0.0,Fall
901,2021-02-13,WHITE FRAGILITY,Robin DiAngelo,2,Beacon,128,False,4.17,0.0,Summer
902,2021-02-13,THE BODY,Bill Bryson,3,Anchor,3,False,4.32,3.0,Fall
903,2021-02-13,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,44,False,4.53,2.0,Fall
904,2021-02-13,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,5,Vintage,59,False,4.47,8.0,Fall
905,2021-02-13,BORN A CRIME,Trevor Noah,6,One World,105,False,4.49,6.0,Fall
906,2021-02-13,JUST MERCY,Bryan Stevenson,7,One World,241,False,4.63,8.0,Summer
907,2021-02-13,SAPIENS,Yuval Noah Harari,8,Harper Perennial,131,False,4.35,2.0,Spring
908,2021-02-13,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,9,Simon & Schuster,30,False,4.03,0.0,Fall
909,2021-02-13,THE NEW JIM CROW,Michelle Alexander,10,New Press,221,False,4.52,0.0,Spring
910,2021-02-13,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,11,Seal,32,False,4.49,3.0,Fall
911,2021-02-13,THE COLOR OF LAW,Richard Rothstein,12,Liveright,40,False,4.44,1.0,Summer
912,2021-02-13,ON TYRANNY,Timothy Snyder,13,Tim Duggan,83,False,4.2,1.0,Spring
913,2021-02-13,THE TRUTHS WE HOLD,Kamala Harris,14,Penguin,19,False,4.03,0.0,Summer
914,2021-02-13,OUTLIERS,Malcolm Gladwell,15,"Back Bay/Little, Brown",328,False,4.19,0.0,Fall
915,2021-02-20,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,122,False,4.38,0.0,Fall
916,2021-02-20,WHITE FRAGILITY,Robin DiAngelo,2,Beacon,129,False,4.17,0.0,Summer
917,2021-02-20,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,45,False,4.53,2.0,Fall
918,2021-02-20,THE BODY,Bill Bryson,4,Anchor,4,False,4.32,3.0,Fall
919,2021-02-20,NOMADLAND,Jessica Bruder,5,Norton,1,False,4.03,3.0,Fall
920,2021-02-20,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,6,Vintage,60,False,4.47,8.0,Fall
921,2021-02-20,BORN A CRIME,Trevor Noah,7,One World,106,False,4.49,6.0,Fall
922,2021-02-20,SAPIENS,Yuval Noah Harari,8,Harper Perennial,132,False,4.35,2.0,Spring
923,2021-02-20,ON TYRANNY,Timothy Snyder,9,Tim Duggan,84,False,4.2,1.0,Spring
924,2021-02-20,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,10,Seal,33,False,4.49,3.0,Fall
925,2021-02-20,JUST MERCY,Bryan Stevenson,11,One World,242,False,4.63,8.0,Summer
926,2021-02-20,THE NEW JIM CROW,Michelle Alexander,12,New Press,222,False,4.52,0.0,Spring
927,2021-02-20,MY GRANDMOTHER'S HANDS,Resmaa Menakem,13,Central Recovery,13,False,4.4,0.0,Summer
928,2021-02-20,THE COLOR OF LAW,Richard Rothstein,14,Liveright,41,False,4.44,1.0,Summer
929,2021-02-20,OUTLIERS,Malcolm Gladwell,15,"Back Bay/Little, Brown",329,False,4.19,0.0,Fall
930,2021-02-27,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,123,False,4.38,0.0,Fall
931,2021-02-27,NOMADLAND,Jessica Bruder,2,Norton,2,False,4.03,3.0,Fall
932,2021-02-27,"THINKING, FAST AND SLOW",Daniel Kahneman,3,"Farrar, Straus & Giroux",261,False,4.18,4.0,Fall
933,2021-02-27,WHITE FRAGILITY,Robin DiAngelo,4,Beacon,130,False,4.17,0.0,Summer
934,2021-02-27,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,46,False,4.53,2.0,Fall
935,2021-02-27,THE BODY,Bill Bryson,6,Anchor,5,False,4.32,3.0,Fall
936,2021-02-27,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,7,Vintage,61,False,4.47,8.0,Fall
937,2021-02-27,BORN A CRIME,Trevor Noah,8,One World,107,False,4.49,6.0,Fall
938,2021-02-27,WE DO THIS 'TIL WE FREE US,Mariame Kaba,9,Haymarket,1,False,4.66,2.0,Spring
939,2021-02-27,ALL ABOUT LOVE,bell hooks,10,Morrow,1,False,4.04,1.0,Spring
940,2021-02-27,SAPIENS,Yuval Noah Harari,11,Harper Perennial,133,False,4.35,2.0,Spring
941,2021-02-27,JUST MERCY,Bryan Stevenson,12,One World,243,False,4.63,8.0,Summer
942,2021-02-27,HOOD FEMINISM,Mikki Kendall,13,Penguin,1,False,4.37,1.0,Spring
943,2021-02-27,THE COLOR OF LAW,Richard Rothstein,14,Liveright,42,False,4.44,1.0,Summer
944,2021-02-27,THE NEW JIM CROW,Michelle Alexander,15,New Press,223,False,4.52,0.0,Spring
945,2021-03-06,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,124,False,4.38,0.0,Fall
946,2021-03-06,NOMADLAND,Jessica Bruder,2,Norton,3,False,4.03,3.0,Fall
947,2021-03-06,BECOMING,Michelle Obama,3,Crown,1,True,4.45,4.0,Summer
948,2021-03-06,WHITE FRAGILITY,Robin DiAngelo,4,Beacon,131,False,4.17,0.0,Summer
949,2021-03-06,HIDDEN VALLEY ROAD,Robert Kolker,5,Anchor,1,True,4.16,2.0,Spring
950,2021-03-06,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,47,False,4.53,2.0,Fall
951,2021-03-06,"THINKING, FAST AND SLOW",Daniel Kahneman,7,"Farrar, Straus & Giroux",262,False,4.18,4.0,Fall
952,2021-03-06,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,8,Vintage,62,False,4.47,8.0,Fall
953,2021-03-06,SAPIENS,Yuval Noah Harari,9,Harper Perennial,134,False,4.35,2.0,Spring
954,2021-03-06,JUST MERCY,Bryan Stevenson,10,One World,244,False,4.63,8.0,Summer
955,2021-03-06,THE BODY,Bill Bryson,11,Anchor,6,False,4.32,3.0,Fall
956,2021-03-06,HOOD FEMINISM,Mikki Kendall,12,Penguin,2,False,4.37,1.0,Spring
957,2021-03-06,BORN A CRIME,Trevor Noah,13,One World,108,False,4.49,6.0,Fall
958,2021-03-06,THE CHOICE,Edith Eva Eger,14,Scribner,4,False,4.58,0.0,Fall
959,2021-03-06,THE COLOR OF LAW,Richard Rothstein,15,Liveright,43,False,4.44,1.0,Summer
960,2021-03-13,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,125,False,4.38,0.0,Fall
961,2021-03-13,BECOMING,Michelle Obama,2,Crown,2,True,4.45,4.0,Summer
962,2021-03-13,NOMADLAND,Jessica Bruder,3,Norton,4,False,4.03,3.0,Fall
963,2021-03-13,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,48,False,4.53,2.0,Fall
964,2021-03-13,WHITE FRAGILITY,Robin DiAngelo,5,Beacon,132,False,4.17,0.0,Summer
965,2021-03-13,THE BODY,Bill Bryson,6,Anchor,7,False,4.32,3.0,Fall
966,2021-03-13,BORN A CRIME,Trevor Noah,7,One World,109,False,4.49,6.0,Fall
967,2021-03-13,"THINKING, FAST AND SLOW",Daniel Kahneman,8,"Farrar, Straus & Giroux",263,False,4.18,4.0,Fall
968,2021-03-13,HOOD FEMINISM,Mikki Kendall,9,Penguin,3,False,4.37,1.0,Spring
969,2021-03-13,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,10,Vintage,63,False,4.47,8.0,Fall
970,2021-03-13,SAPIENS,Yuval Noah Harari,11,Harper Perennial,135,False,4.35,2.0,Spring
971,2021-03-13,THE COLOR OF LAW,Richard Rothstein,12,Liveright,44,False,4.44,1.0,Summer
972,2021-03-13,HIDDEN VALLEY ROAD,Robert Kolker,13,Anchor,2,True,4.16,2.0,Spring
973,2021-03-13,WE DO THIS 'TIL WE FREE US,Mariame Kaba,14,Haymarket,2,False,4.66,2.0,Spring
974,2021-03-13,THE CHOICE,Edith Eva Eger,15,Scribner,5,False,4.58,0.0,Fall
975,2021-03-20,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,126,False,4.38,0.0,Fall
976,2021-03-20,BECOMING,Michelle Obama,2,Crown,3,True,4.45,4.0,Summer
977,2021-03-20,NOMADLAND,Jessica Bruder,3,Norton,5,False,4.03,3.0,Fall
978,2021-03-20,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,49,False,4.53,2.0,Fall
979,2021-03-20,WHITE FRAGILITY,Robin DiAngelo,5,Beacon,133,False,4.17,0.0,Summer
980,2021-03-20,FRONT ROW AT THE TRUMP SHOW,Jonathan Karl,6,Dutton,1,False,4.27,0.0,Spring
981,2021-03-20,MINOR FEELINGS,Cathy Park Hong,7,One World,1,False,4.2,3.0,Spring
982,2021-03-20,"THINKING, FAST AND SLOW",Daniel Kahneman,8,"Farrar, Straus & Giroux",264,False,4.18,4.0,Fall
983,2021-03-20,BORN A CRIME,Trevor Noah,9,One World,110,False,4.49,6.0,Fall
984,2021-03-20,SAPIENS,Yuval Noah Harari,10,Harper Perennial,136,False,4.35,2.0,Spring
985,2021-03-20,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,11,Vintage,64,False,4.47,8.0,Fall
986,2021-03-20,THE COLOR OF LAW,Richard Rothstein,12,Liveright,45,False,4.44,1.0,Summer
987,2021-03-20,HOOD FEMINISM,Mikki Kendall,13,Penguin,4,False,4.37,1.0,Spring
988,2021-03-20,THE BODY,Bill Bryson,14,Anchor,8,False,4.32,3.0,Fall
989,2021-03-20,HIDDEN VALLEY ROAD,Robert Kolker,15,Anchor,3,True,4.16,2.0,Spring
990,2021-03-27,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,127,False,4.38,0.0,Fall
991,2021-03-27,BECOMING,Michelle Obama,2,Crown,4,True,4.45,4.0,Summer
992,2021-03-27,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,50,False,4.53,2.0,Fall
993,2021-03-27,WHITE FRAGILITY,Robin DiAngelo,4,Beacon,134,False,4.17,0.0,Summer
994,2021-03-27,SAPIENS,Yuval Noah Harari,5,Harper Perennial,137,False,4.35,2.0,Spring
995,2021-03-27,MINOR FEELINGS,Cathy Park Hong,6,One World,2,False,4.2,3.0,Spring
996,2021-03-27,NOMADLAND,Jessica Bruder,7,Norton,6,False,4.03,3.0,Fall
997,2021-03-27,JUST MERCY,Bryan Stevenson,8,One World,245,False,4.63,8.0,Summer
998,2021-03-27,BORN A CRIME,Trevor Noah,9,One World,111,False,4.49,6.0,Fall
999,2021-03-27,"THINKING, FAST AND SLOW",Daniel Kahneman,10,"Farrar, Straus & Giroux",265,False,4.18,4.0,Fall
1000,2021-03-27,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,11,Vintage,65,False,4.47,8.0,Fall
1001,2021-03-27,HOOD FEMINISM,Mikki Kendall,12,Penguin,5,False,4.37,1.0,Spring
1002,2021-03-27,SO YOU WANT TO TALK ABOUT RACE,Ijeoma Oluo,13,Seal,34,False,4.49,3.0,Fall
1003,2021-03-27,THE BODY,Bill Bryson,14,Anchor,9,False,4.32,3.0,Fall
1004,2021-03-27,HIDDEN VALLEY ROAD,Robert Kolker,15,Anchor,4,True,4.16,2.0,Spring
